"DateTime","10MAA01CP001","10MAA01CT001","10LBG40CP920","10MAG10CP930","10LCA10CT001","10LBG11CP920","10LCA20CF001","10PAB10CF001","10PAB30CF001","10PAB10CT001","10PAB30CT001","10PAB20CT001","10PAB60CT001","",""
"6/25/2022 20:00","6.26","493","104","10.47","44.76","0.5","197","3374","3377","28.58","28.1","44.52","44.52","",""
"6/25/2022 21:00","6.18","494","103","10.64","45.94","0.49","183","3386","3420","30.2","29.82","44.87","44.31","",""
"6/25/2022 22:00","6.23","489","104","10.2","44.45","0.5","191","3417","3354","29.67","28.86","44.49","44.23","",""
"6/25/2022 23:00","6.26","491","104","10.15","44.42","0.5","189","3458","3495","30.93","28.73","44.71","44.17","",""
"6/26/2022 0:00","6.17","494","103","10.54","45.17","0.5","189","3400","3453","28.63","30.07","44.21","44.39","",""
"6/26/2022 1:00","6.23","491","103","10.28","44.45","0.5","199","3454","3319","29","30.57","44.77","44.88","",""
"6/26/2022 2:00","6.11","490","103","10.64","44.5","0.51","180","3498","3369","29.51","28.85","44.53","44.33","",""
"6/26/2022 3:00","6.11","494","103","10.39","45.11","0.5","188","3460","3436","29.63","28.59","44.29","44.08","",""
"6/26/2022 4:00","6.27","489","104","10.34","45.35","0.49","199","3356","3334","29.94","30.87","44.43","44.19","",""
"6/26/2022 5:00","6.2","489","103","10.99","44.35","0.5","189","3396","3443","30.71","30.33","44.26","44.28","",""
"6/26/2022 6:00","6.1","490","104","10.78","45.21","0.51","183","3453","3498","29.98","28.37","44.18","44.08","",""
"6/26/2022 7:00","6.27","492","104","10.7","44.08","0.5","192","3438","3368","29.84","29.31","44.06","44.86","",""
"6/26/2022 8:00","6.19","490","103","10.43","44.97","0.49","188","3433","3322","30.52","28.72","44.99","44.58","",""
"6/26/2022 9:00","6.2","491","103","10.76","44.54","0.51","198","3425","3345","30.56","28.82","44.21","44.57","",""
"6/26/2022 10:00","6.19","491","103","10.96","44.73","0.49","194","3466","3453","29.82","28.48","44.76","44.45","",""
"6/26/2022 11:00","6.3","494","103","10.5","44.52","0.5","199","3485","3406","30.31","28.62","44.13","44.3","",""
"6/26/2022 12:00","6.17","494","103","10.98","45.96","0.51","180","3364","3368","28.25","28.35","44.73","44.17","",""
"6/26/2022 13:00","6.29","492","103","10.5","44.37","0.5","196","3406","3379","29.43","30.74","44.62","44.69","",""
"6/26/2022 14:00","6.25","489","104","10.07","44.03","0.51","196","3441","3481","29.04","29.97","44.41","44.01","",""
"6/26/2022 15:00","6.26","489","103","10.88","45.26","0.51","199","3432","3430","30.46","28.05","44.44","44.25","",""
"6/26/2022 16:00","6.12","490","103","10.58","45.24","0.5","183","3414","3384","30.35","29.46","44.66","44.36","",""
"6/26/2022 17:00","6.21","493","104","10.29","45.53","0.51","181","3363","3449","28.64","29.96","44.67","44.14","",""
"6/26/2022 18:00","6.29","491","104","10.74","44.77","0.49","180","3368","3358","28.57","28.35","44.04","44.3","",""
"6/26/2022 19:00","6.25","490","104","10.7","44.43","0.5","198","3436","3449","30.84","30.44","44.26","44.59","",""
"6/26/2022 20:00","6.19","493","104","10.04","44.48","0.5","191","3403","3439","30.76","28.41","44.21","44.97","",""
"6/26/2022 21:00","6.12","493","104","11","45.56","0.5","196","3490","3497","29.51","29.67","44.88","44.92","",""
"6/26/2022 22:00","6.17","494","104","10.22","44.85","0.49","186","3463","3475","28.25","29.2","44.9","44.13","",""
"6/26/2022 23:00","6.27","493","103","10.98","45.07","0.5","184","3380","3469","29.46","28.14","44.64","44.15","",""
"6/27/2022 0:00","6.15","491","104","10.07","45.54","0.51","198","3355","3451","28.41","30.28","44.09","44.47","",""
"6/27/2022 1:00","6.2","492","104","10.88","45.66","0.5","194","3490","3318","29.94","29.02","44.2","44.74","",""
"6/27/2022 2:00","6.19","494","104","10.12","44.85","0.51","198","3456","3431","28.09","28.06","44.77","44.91","",""
"6/27/2022 3:00","6.26","494","103","10.2","44.87","0.5","198","3449","3456","30.32","30.01","44.93","44.03","",""
"6/27/2022 4:00","6.22","491","103","10.7","44.33","0.49","194","3413","3453","30.39","29.22","44.21","44.12","",""
"6/27/2022 5:00","6.3","493","104","10.35","44.32","0.5","197","3489","3491","29.46","30.52","44.17","44.01","",""
"6/27/2022 6:00","6.26","489","103","10.4","45.45","0.49","189","3493","3409","30.79","29.86","44.4","44.48","",""
"6/27/2022 7:00","6.13","492","104","10.46","45.53","0.5","195","3460","3337","29.75","30.07","44.63","44.89","",""
"6/27/2022 8:00","6.18","490","104","10.82","44.79","0.5","197","3460","3350","28.23","30.1","44.31","44.66","",""
"6/27/2022 9:00","6.28","489","103","10.57","45","0.5","198","3495","3414","29.95","29.36","44.57","44.3","",""
"6/27/2022 10:00","6.11","489","104","10.47","44.74","0.5","190","3486","3306","29.42","30.65","44.46","44.87","",""
"6/27/2022 11:00","6.3","489","104","10.13","46","0.5","188","3374","3496","30.64","30.72","44.49","44.33","",""
"6/27/2022 12:00","6.28","494","104","10.68","45.31","0.5","198","3409","3440","30.01","28.02","44.54","44.84","",""
"6/27/2022 13:00","6.25","490","104","10.03","44.26","0.49","194","3427","3415","30.78","30.33","44.42","44.47","",""
"6/27/2022 14:00","6.17","494","104","10.29","45.33","0.5","187","3472","3412","30.33","28.89","44.62","44.56","",""
"6/27/2022 15:00","6.19","491","104","10.22","44.88","0.5","191","3362","3477","29.76","29.1","44.2","44.94","",""
"6/27/2022 16:00","6.23","492","103","10.4","44.64","0.5","193","3426","3386","29.91","30.55","44.51","44.16","",""
"6/27/2022 17:00","6.13","489","104","10.31","44.48","0.51","188","3462","3426","29.15","28.96","44.44","44.71","",""
"6/27/2022 18:00","6.15","491","103","10.51","44.22","0.49","192","3416","3311","28.56","28.25","44.89","44.82","",""
"6/27/2022 19:00","6.3","492","103","10.73","45.34","0.5","189","3422","3498","29.56","29.32","44.71","45","",""
"6/27/2022 20:00","6.18","493","104","10.86","44.45","0.5","189","3491","3440","30.34","30.17","44.69","44.09","",""
"6/27/2022 21:00","6.19","493","104","10.01","44.95","0.5","183","3386","3424","30.36","30.71","44.14","44.62","",""
"6/27/2022 22:00","6.24","494","103","10.68","45.69","0.5","181","3428","3464","30.6","30.38","44.98","44.47","",""
"6/27/2022 23:00","6.19","494","103","10.39","45.44","0.51","190","3406","3485","30.69","30.36","44.27","44.1","",""
"6/28/2022 0:00","6.18","491","103","10.23","45.64","0.51","193","3456","3379","28.79","28.27","44.38","44.9","",""
"6/28/2022 1:00","6.16","493","103","10.01","45.99","0.49","192","3452","3376","30.46","28.55","44.99","44.24","",""
"6/28/2022 2:00","6.11","489","104","10.26","44.18","0.5","190","3405","3379","28.04","29.97","44.24","44.67","",""
"6/28/2022 3:00","6.29","491","103","10.81","44.22","0.5","193","3416","3438","29.34","29.31","44.94","44.99","",""
"6/28/2022 4:00","6.12","494","103","10.69","44.46","0.5","198","3397","3428","29.14","30.75","44.82","44.81","",""
"6/28/2022 5:00","6.22","489","104","10.95","44.37","0.5","189","3405","3425","30.94","29.99","44.71","44.32","",""
"6/28/2022 6:00","6.18","493","104","10.05","44.03","0.49","189","3486","3365","28.83","30.58","44.19","44.42","",""
"6/28/2022 7:00","6.11","489","103","10.93","44.48","0.49","195","3485","3426","28.78","30.25","44.72","44.88","",""
"6/28/2022 8:00","6.14","493","104","10.73","44.92","0.51","186","3397","3480","29.68","28.45","44.67","44.01","",""
"6/28/2022 9:00","6.29","492","104","10.43","45.42","0.5","195","3383","3409","30.02","30.28","44.76","44.11","",""
"6/28/2022 10:00","6.2","489","104","10.34","44.51","0.49","196","3474","3479","30.91","28.79","44.76","44.49","",""
"6/28/2022 11:00","6.11","494","103","10.89","44.98","0.5","185","3394","3302","28.69","30.28","44.59","44.64","",""
"6/28/2022 12:00","6.28","491","103","10.27","45.2","0.51","199","3462","3412","29.39","30.93","44.36","44.1","",""
"6/28/2022 13:00","6.22","489","104","10.07","45.4","0.51","180","3390","3307","30.45","30.25","44.7","44.47","",""
"6/28/2022 14:00","6.1","493","103","10.15","44.2","0.49","194","3402","3320","29.43","30.36","44.93","44.47","",""
"6/28/2022 15:00","6.19","494","104","10.39","45.14","0.49","185","3358","3475","29.68","29.57","44.9","44.57","",""
"6/28/2022 16:00","6.24","492","103","10.34","45.47","0.49","186","3483","3326","30.19","29.72","44.16","44.49","",""
"6/28/2022 17:00","6.21","492","104","10","44.12","0.49","183","3389","3491","28.18","29.39","44.4","44.41","",""
"6/28/2022 18:00","6.27","493","103","10.5","45.3","0.49","191","3408","3444","30.98","30.18","44.9","44.26","",""
"6/28/2022 19:00","6.16","489","103","10.53","45.48","0.51","197","3369","3488","30.71","30.74","44.39","44.96","",""
"6/28/2022 20:00","6.27","490","104","10.13","44.49","0.5","185","3351","3480","28.96","29.76","44.83","44.15","",""
"6/28/2022 21:00","6.22","493","103","10.2","45.12","0.5","193","3494","3303","30.43","30.61","44.81","44.91","",""
"6/28/2022 22:00","6.16","493","103","10.86","45.99","0.51","189","3416","3414","28.69","28.3","44.59","44.74","",""
"6/28/2022 23:00","6.26","494","104","10.13","45.29","0.5","193","3419","3316","28.45","28.61","44.75","44.28","",""
"6/29/2022 0:00","6.29","489","103","10.87","44.18","0.51","185","3353","3470","28.19","28.14","44.83","44.08","",""
"6/29/2022 1:00","6.13","494","103","10.58","44.35","0.49","194","3368","3399","29.18","28.59","45","44.73","",""
"6/29/2022 2:00","6.2","492","103","10.25","45.97","0.49","189","3372","3338","30.25","28.36","44.32","44.33","",""
"6/29/2022 3:00","6.26","490","104","10.63","44.93","0.51","191","3468","3334","30.06","28.76","44.24","44.04","",""
"6/29/2022 4:00","6.25","489","103","10.38","45.88","0.5","199","3419","3483","28.32","30.63","44.05","44.34","",""
"6/29/2022 5:00","6.14","492","104","10.42","44.05","0.51","194","3483","3311","28.22","30.43","44.12","44.56","",""
"6/29/2022 6:00","6.22","490","104","10.52","44.32","0.51","192","3372","3393","29.5","30.88","44.04","44.8","",""
"6/29/2022 7:00","6.12","491","103","10.2","45.83","0.5","187","3392","3376","30.03","28.8","44.42","44.64","",""
"6/29/2022 8:00","6.13","489","104","10.67","44.63","0.51","186","3370","3304","29.34","30.14","44.41","44.59","",""
"6/29/2022 9:00","6.1","490","103","10.51","45.97","0.5","190","3491","3430","28.94","30.24","44.76","44.47","",""
"6/29/2022 10:00","6.2","493","104","10.56","45.89","0.49","195","3465","3437","28.66","29.59","44.23","44.28","",""
"6/29/2022 11:00","6.28","493","104","10.25","44.97","0.5","199","3352","3474","30.42","29.07","44.83","44.9","",""
"6/29/2022 12:00","6.25","489","104","10.8","44.66","0.49","191","3404","3474","28.06","28.27","44.54","44.08","",""
"6/29/2022 13:00","6.17","490","104","10.21","45.92","0.5","184","3397","3473","28.65","28.44","44.71","44.24","",""
"6/29/2022 14:00","6.17","493","103","10.8","44.47","0.51","191","3414","3392","29.74","29.64","44.87","44.19","",""
"6/29/2022 15:00","6.14","490","104","10.46","45.57","0.5","186","3400","3328","29.44","31","44.78","44.58","",""
"6/29/2022 16:00","6.3","489","103","10.96","45.13","0.49","188","3439","3464","30.32","28.07","44.51","44.81","",""
"6/29/2022 17:00","6.13","490","104","10.75","44.75","0.5","181","3404","3352","28.57","29.22","44.15","44.9","",""
"6/29/2022 18:00","6.28","493","103","10.07","44.65","0.5","190","3389","3466","30.31","28.95","44.26","44.49","",""
"6/29/2022 19:00","6.12","493","103","10.91","45.6","0.5","180","3352","3316","30.36","29.4","44.25","44.18","",""
"6/29/2022 20:00","6.16","490","104","10.59","44.3","0.5","183","3367","3409","30.74","28.28","44.05","44.69","",""
"6/29/2022 21:00","6.15","491","103","10.97","45.63","0.49","196","3468","3381","30.58","28.72","44.72","44.8","",""
"6/29/2022 22:00","6.19","494","103","10.76","44.16","0.51","193","3452","3484","28.7","29.79","44.48","44.05","",""
"6/29/2022 23:00","6.18","494","104","10.69","44.09","0.5","186","3405","3425","28.38","28.36","44.75","44.14","",""
"6/30/2022 0:00","6.15","489","104","10.9","45.96","0.51","191","3431","3365","28.87","30.73","44.69","44.02","",""
"6/30/2022 1:00","6.13","494","103","10.32","44.54","0.5","196","3370","3351","30.75","30.45","44.24","44.4","",""
"6/30/2022 2:00","6.2","491","104","10.69","44.18","0.5","180","3367","3342","29.6","29.97","44.57","44.3","",""
"6/30/2022 3:00","6.23","493","104","10.01","45.44","0.51","190","3452","3304","29.69","30.57","44.74","44.85","",""
"6/30/2022 4:00","6.13","491","104","10.27","44.18","0.49","185","3484","3341","28.63","29.98","44.53","44.52","",""
"6/30/2022 5:00","6.2","492","104","10.95","44.85","0.5","183","3452","3385","28.56","29.72","44.49","44.93","",""
"6/30/2022 6:00","6.24","490","103","10.38","44.7","0.5","191","3470","3426","30.32","29.98","44.89","44.37","",""
"6/30/2022 7:00","6.27","491","104","10.23","45.47","0.5","190","3489","3300","28.1","29.9","44.74","44.13","",""
"6/30/2022 8:00","6.1","489","104","10.63","45.27","0.49","190","3375","3410","30.7","30.77","44.02","44.31","",""
"6/30/2022 9:00","6.22","493","103","10.83","45.5","0.5","191","3401","3424","29.13","29.74","44.92","44.89","",""
"6/30/2022 10:00","6.13","493","103","10.35","44.21","0.51","191","3372","3421","29.15","30.05","44.13","44.3","",""
"6/30/2022 11:00","6.3","494","104","10.2","45.82","0.49","194","3454","3465","30.59","29.18","44.81","44.16","",""
"6/30/2022 12:00","6.21","492","104","10.36","44.66","0.5","192","3493","3361","28.73","30.28","44.9","44.7","",""
"6/30/2022 13:00","6.25","489","103","10.23","44.18","0.49","183","3422","3378","30.84","28.82","44.96","44.64","",""
"6/30/2022 14:00","6.13","494","103","10.8","44.4","0.51","181","3412","3303","29.27","29","44.87","44.27","",""
"6/30/2022 15:00","6.13","489","103","10.48","44.14","0.49","190","3367","3405","30.83","29.91","44.82","44.42","",""
"6/30/2022 16:00","6.24","490","104","10.21","45.27","0.51","198","3368","3474","29.44","30.7","44.33","44.6","",""
"6/30/2022 17:00","6.28","491","103","10.41","44.96","0.5","192","3421","3463","28.36","28.75","44.43","44.75","",""
"6/30/2022 18:00","6.14","492","103","10.18","44.08","0.5","187","3437","3336","28.97","30.66","44.37","44.39","",""
"6/30/2022 19:00","6.27","491","104","10.95","44.43","0.5","185","3351","3478","28.5","28.56","44.91","44.9","",""
"6/30/2022 20:00","6.14","492","103","10.84","44.13","0.51","196","3428","3429","28.34","28.82","44.24","44.08","",""
"6/30/2022 21:00","6.17","493","103","10.91","45.41","0.51","193","3456","3436","30.85","30.17","44.09","44.88","",""
"6/30/2022 22:00","6.21","490","104","10.76","44","0.49","194","3459","3386","29.99","28.15","44.09","44.13","",""
"6/30/2022 23:00","6.16","492","103","10.76","45.32","0.51","185","3478","3474","28.94","28.19","44.33","44.15","",""
"7/1/2022 0:00","6.19","489","104","10.36","44.67","0.5","180","3357","3497","29.52","30.24","44.41","44.67","",""
"7/1/2022 1:00","6.29","493","103","10.52","44.83","0.51","187","3366","3462","28.74","28.45","44.08","44.19","",""
"7/1/2022 2:00","6.22","490","103","10.22","44.01","0.5","199","3390","3403","29.39","28.94","44.78","44.58","",""
"7/1/2022 3:00","6.14","492","103","10.8","45.84","0.49","189","3410","3464","30.55","28.15","44.99","44.33","",""
"7/1/2022 4:00","6.19","491","103","10.1","45.02","0.49","198","3431","3487","29.5","28.01","44.52","44.49","",""
"7/1/2022 5:00","6.26","489","103","10.79","44.97","0.5","191","3405","3470","28.96","30.05","44.5","44.41","",""
"7/1/2022 6:00","6.29","492","103","10.74","44.1","0.49","190","3362","3368","30.17","29.94","44.11","44.74","",""
"7/1/2022 7:00","6.12","491","103","10.74","45.73","0.49","185","3474","3347","29.52","30.15","44.93","44.4","",""
"7/1/2022 8:00","6.12","490","104","10.94","44.78","0.49","182","3442","3417","29.77","28.45","44.71","44.25","",""
"7/1/2022 9:00","6.24","494","104","10.25","45.85","0.49","194","3413","3337","28.08","28.69","44.05","44.62","",""
"7/1/2022 10:00","6.19","492","104","10.03","45.25","0.51","189","3476","3480","29.6","29.7","44.07","44.33","",""
"7/1/2022 11:00","6.29","492","104","10.05","44.24","0.5","196","3385","3377","29.02","28.16","44.79","44.65","",""
"7/1/2022 12:00","6.14","493","103","10.74","45.79","0.5","193","3368","3362","30.08","28.05","44.84","44.83","",""
"7/1/2022 13:00","6.25","491","103","10.28","45.36","0.51","193","3375","3404","28.06","28.7","44.24","44.16","",""
"7/1/2022 14:00","6.18","494","103","10.68","44.99","0.5","186","3440","3326","30.46","29.57","44.71","44.68","",""
"7/1/2022 15:00","6.19","494","103","10.25","45.3","0.5","198","3485","3306","29.28","29.44","44.57","44.56","",""
"7/1/2022 16:00","6.29","491","103","10.69","44.82","0.49","188","3421","3396","28.28","29.75","44.74","44.06","",""
"7/1/2022 17:00","6.25","492","103","10.26","45.47","0.5","192","3461","3345","29.96","28.99","44.3","44.94","",""
"7/1/2022 18:00","6.24","493","103","10","45.87","0.51","185","3456","3445","30.88","28.41","44.43","44.73","",""
"7/1/2022 19:00","6.23","490","103","10.4","45.29","0.5","197","3414","3313","28.4","30.75","44.17","44.24","",""
"7/1/2022 20:00","6.19","491","104","10.98","44.72","0.49","192","3435","3482","30.59","28.02","44.59","44.65","",""
"7/1/2022 21:00","6.3","490","104","10.05","45.86","0.49","183","3496","3435","28.66","28.11","44.6","44.3","",""
"7/1/2022 22:00","6.27","492","104","10.6","45.89","0.49","186","3478","3413","30.31","30.94","44.11","44.98","",""
"7/1/2022 23:00","6.29","492","103","10.28","44.53","0.51","194","3370","3327","29.16","30.73","44.5","44.11","",""
"7/2/2022 0:00","6.21","494","104","10.3","45.57","0.51","195","3406","3392","28.73","28.17","44.74","44.12","",""
"7/2/2022 1:00","6.26","494","104","10.9","45.92","0.49","180","3420","3399","29.04","29.33","44.02","44.71","",""
"7/2/2022 2:00","6.11","492","103","10.13","45.69","0.49","190","3414","3413","30.6","30.75","44.95","44.79","",""
"7/2/2022 3:00","6.19","491","103","10.16","45.52","0.51","195","3487","3354","30.93","30.95","44.16","44.05","",""
"7/2/2022 4:00","6.27","489","103","10.33","44.68","0.51","191","3395","3476","28.76","28.13","44.45","44.65","",""
"7/2/2022 5:00","6.1","491","103","10.79","45.94","0.49","192","3473","3489","30.3","28.05","44.07","44.18","",""
"7/2/2022 6:00","6.12","494","104","10.57","44.04","0.5","180","3474","3354","30.68","29.97","44.02","44.93","",""
"7/2/2022 7:00","6.12","492","103","10.19","44.4","0.5","198","3485","3408","30.88","28.07","44.46","44.62","",""
"7/2/2022 8:00","6.24","490","104","10.53","44.41","0.5","181","3414","3379","29.52","30.84","44.21","44.78","",""
"7/2/2022 9:00","6.24","493","104","10.38","45.03","0.5","198","3426","3414","30.84","29.06","44.68","44.26","",""
"7/2/2022 10:00","6.1","489","103","10.75","45.88","0.5","197","3398","3308","29.4","29.37","44.74","44.93","",""
"7/2/2022 11:00","6.12","493","103","10.83","44.33","0.5","191","3458","3476","28.55","30.56","44.4","44.79","",""
"7/2/2022 12:00","6.13","494","104","10.03","44.44","0.51","182","3414","3346","29.61","30.9","44.68","44.02","",""
"7/2/2022 13:00","6.19","491","104","10.7","45.33","0.49","196","3359","3315","30.05","30.01","44.12","44.26","",""
"7/2/2022 14:00","6.29","492","103","10.37","45.37","0.49","196","3365","3309","29.01","28.81","44.04","44.38","",""
"7/2/2022 15:00","6.18","492","104","10.91","45.61","0.5","193","3396","3449","30.24","28.42","44.23","44.02","",""
"7/2/2022 16:00","6.1","494","104","10.13","44.59","0.5","190","3354","3461","29.97","30.96","44.51","44.04","",""
"7/2/2022 17:00","6.2","490","104","10.48","45.8","0.5","195","3456","3388","29.5","29.06","44.99","44.54","",""
"7/2/2022 18:00","6.27","491","104","10.3","44.83","0.49","189","3392","3433","28.66","29.01","44.99","44.01","",""
"7/2/2022 19:00","6.11","493","104","10.32","44.35","0.49","186","3422","3489","28.48","30.89","44.68","44.96","",""
"7/2/2022 20:00","6.22","493","104","10.84","44.22","0.5","181","3419","3410","30.95","28.3","44.89","44.03","",""
"7/2/2022 21:00","6.19","491","104","10.28","44.74","0.5","198","3382","3489","29.42","28.34","44.9","44.21","",""
"7/2/2022 22:00","6.25","489","104","10.64","44.72","0.5","198","3385","3462","28.88","28.83","44.46","44.12","",""
"7/2/2022 23:00","6.21","494","103","10.93","45.28","0.51","180","3437","3409","28.92","29.66","44.45","44","",""
"7/3/2022 0:00","6.3","493","104","10.08","44.75","0.49","184","3389","3434","30.39","29.02","44.67","44.62","",""
"7/3/2022 1:00","6.25","490","103","10.35","44.74","0.51","195","3443","3426","30.78","28","44.58","44.3","",""
"7/3/2022 2:00","6.26","489","104","10.2","44.97","0.5","191","3350","3424","30.86","29.58","44.45","44.37","",""
"7/3/2022 3:00","6.26","489","103","10.19","44.88","0.5","183","3387","3474","28.74","30.29","44.68","44.51","",""
"7/3/2022 4:00","6.19","491","104","10.36","46","0.5","186","3371","3316","28.52","30.78","44.06","44.54","",""
"7/3/2022 5:00","6.19","492","104","10.26","44.22","0.5","195","3479","3467","30.94","30.93","44.47","44.56","",""
"7/3/2022 6:00","6.2","491","104","10.61","44.55","0.5","195","3428","3403","28.51","28.85","44.33","44.49","",""
"7/3/2022 7:00","6.17","493","104","10.83","45.8","0.49","196","3481","3308","29.62","30.71","44.68","44.16","",""
"7/3/2022 8:00","6.19","494","103","10.53","44.19","0.5","189","3469","3406","28.79","29.56","44.76","44.59","",""
"7/3/2022 9:00","6.13","491","103","10.47","44.69","0.49","191","3419","3351","29.38","29.11","44.99","44.94","",""
"7/3/2022 10:00","6.15","492","103","10.45","45.3","0.51","198","3447","3459","30.1","30.61","44.8","44.63","",""
"7/3/2022 11:00","6.15","492","103","10.46","45.34","0.49","193","3493","3499","30.66","30.2","44.9","44.8","",""
"7/3/2022 12:00","6.13","492","104","10.31","45.93","0.5","191","3376","3452","30.52","28.97","44.4","44.77","",""
"7/3/2022 13:00","6.15","490","104","10.73","45.83","0.5","189","3468","3455","28.77","30.49","44.47","44.5","",""
"7/3/2022 14:00","6.1","494","103","10.23","44.67","0.5","181","3483","3406","28.22","30.25","44.6","44.99","",""
"7/3/2022 15:00","6.13","490","103","10.33","44.43","0.5","197","3407","3400","29.32","28.22","44.97","44.37","",""
"7/3/2022 16:00","6.26","490","104","10.99","44.53","0.5","188","3376","3477","28.09","30.47","44.64","44.44","",""
"7/3/2022 17:00","6.16","490","104","10.26","44.83","0.5","184","3375","3373","28.22","28.55","44.59","44.3","",""
"7/3/2022 18:00","6.13","493","103","10.15","45.02","0.49","184","3397","3424","28.29","28.29","44.52","44.3","",""
"7/3/2022 19:00","6.14","494","104","10.54","44.14","0.5","188","3482","3334","29.54","30.78","44.99","44.85","",""
"7/3/2022 20:00","6.22","494","103","10.72","45.1","0.51","196","3390","3314","30.84","30.38","44.44","44.23","",""
"7/3/2022 21:00","6.13","493","104","10.13","45.5","0.51","182","3358","3382","29.41","28.82","44.15","44.4","",""
"7/3/2022 22:00","6.14","491","103","10.49","45.78","0.5","185","3487","3430","29.26","28.05","44.53","44.39","",""
"7/3/2022 23:00","6.21","494","103","10.75","44.52","0.49","195","3463","3394","30.85","31","44.21","44.35","",""
"7/4/2022 0:00","6.17","490","103","10.17","45.31","0.51","199","3351","3375","29.27","29.52","44.1","44.89","",""
"7/4/2022 1:00","6.18","491","104","10.79","45.08","0.51","186","3409","3300","28.26","30.87","44.56","44.79","",""
"7/4/2022 2:00","6.22","491","103","10.78","44.3","0.5","197","3478","3410","28.08","28.28","44.93","44.39","",""
"7/4/2022 3:00","6.22","494","104","10.46","44.57","0.51","181","3447","3307","30.73","29.69","44.23","44.26","",""
"7/4/2022 4:00","6.28","493","104","10.57","44.77","0.51","197","3374","3392","30.73","28.08","44.03","44.62","",""
"7/4/2022 5:00","6.14","492","104","10.09","45.64","0.51","190","3447","3481","29.8","28.46","44.51","44.15","",""
"7/4/2022 6:00","6.1","489","103","10.15","45.85","0.5","196","3462","3419","29.77","28.77","44.25","44.44","",""
"7/4/2022 7:00","6.29","494","103","10.97","45.45","0.5","198","3382","3450","28.25","29.13","44.42","44.76","",""
"7/4/2022 8:00","6.25","490","104","10.38","45.27","0.49","187","3430","3367","28.93","29.13","44.33","44.92","",""
"7/4/2022 9:00","6.1","494","104","10.26","45.92","0.5","186","3422","3456","30.58","29.71","44.49","44.49","",""
"7/4/2022 10:00","6.1","492","103","10.56","44.57","0.5","198","3418","3393","29.42","30.36","44.54","44.57","",""
"7/4/2022 11:00","6.14","493","103","10.06","45.41","0.49","185","3357","3438","28.61","30.81","44.11","44.82","",""
"7/4/2022 12:00","6.18","494","104","10.23","44.78","0.49","185","3405","3401","28.56","29.73","44.58","44.96","",""
"7/4/2022 13:00","6.15","489","103","10.8","44.96","0.5","190","3407","3387","30.78","28.95","44.27","44.33","",""
"7/4/2022 14:00","6.23","492","104","11","45.66","0.51","195","3411","3421","28.19","30.22","44.69","44.89","",""
"7/4/2022 15:00","6.19","493","103","10.32","44.58","0.5","191","3468","3498","30.17","28.87","44.21","44.39","",""
"7/4/2022 16:00","6.22","493","104","10.56","44.17","0.51","196","3381","3403","29.65","29.52","44.32","44.4","",""
"7/4/2022 17:00","6.28","491","103","10.39","44.59","0.5","188","3446","3468","30.22","28.91","44.99","44.99","",""
"7/4/2022 18:00","6.25","492","103","10.59","44.32","0.5","196","3474","3395","30.38","29.21","44.97","44.58","",""
"7/4/2022 19:00","6.15","491","104","10.64","45.35","0.51","188","3366","3400","28.71","30.21","44.08","44.8","",""
"7/4/2022 20:00","6.3","493","103","10.13","44.61","0.51","196","3453","3441","30.38","28.28","44.47","44.52","",""
"7/4/2022 21:00","6.11","494","104","10.57","45","0.51","191","3457","3336","28.27","29.46","44.21","44.04","",""
"7/4/2022 22:00","6.26","494","103","10.28","45.56","0.5","198","3377","3340","28.94","29.29","44.79","44.05","",""
"7/4/2022 23:00","6.22","492","103","10.56","45.56","0.5","186","3355","3482","30.23","30.65","44.91","44.91","",""
"7/5/2022 0:00","6.18","493","104","10.2","45.49","0.5","182","3414","3448","28.94","28.09","44.17","44.5","",""
"7/5/2022 1:00","6.26","494","104","10.72","44.86","0.49","190","3351","3308","30.23","30.02","44.49","44.25","",""
"7/5/2022 2:00","6.2","492","103","10.19","45.67","0.51","181","3437","3315","28.61","29.42","44.51","44.25","",""
"7/5/2022 3:00","6.12","494","104","10.19","45.93","0.51","189","3396","3318","28.5","29.95","44.7","44.93","",""
"7/5/2022 4:00","6.12","492","104","10.4","44.33","0.5","184","3467","3345","28.75","30.08","44.64","44.9","",""
"7/5/2022 5:00","6.18","492","104","10.13","44.88","0.5","184","3431","3404","30.05","30.08","44.65","44.08","",""
"7/5/2022 6:00","6.12","492","103","10.43","44.08","0.51","197","3475","3397","30.81","30.12","44.14","44.15","",""
"7/5/2022 7:00","6.23","491","103","10.81","44.7","0.5","199","3378","3434","29.53","29.3","44.14","44.78","",""
"7/5/2022 8:00","6.13","491","103","10.53","45.19","0.49","188","3430","3319","28.57","30.51","44","44.83","",""
"7/5/2022 9:00","6.24","490","104","10.13","45.99","0.49","194","3463","3346","30.22","28.32","44.21","44.62","",""
"7/5/2022 10:00","6.21","492","103","10.74","45.72","0.49","195","3496","3392","28.1","30.32","44.83","44.53","",""
"7/5/2022 11:00","6.29","491","104","10.56","45.03","0.49","192","3402","3490","30.14","29.57","44.25","44.19","",""
"7/5/2022 12:00","6.16","492","104","10.88","45.01","0.5","193","3391","3417","30.71","30.47","44.05","44.62","",""
"7/5/2022 13:00","6.28","494","104","10.3","44.27","0.49","193","3468","3470","29.87","29.41","44.58","44.55","",""
"7/5/2022 14:00","6.14","494","103","10.72","45.78","0.51","191","3424","3307","28.19","30.85","44.52","44.52","",""
